owners,eng_cap,price,depreciation,mileage,power,coe_left,omv,arf,model_seats,model_weight_kg,model_engine_cyl,model_fuel_cap_l,premium,years_since_reg,model_body_Convertible,model_body_Coupe,model_body_Crossover,model_body_Hatchback,model_body_Large Cars,model_body_Midsize Cars,model_body_Minivan,model_body_Not Available,model_body_Roadster,model_body_SUV,model_body_Sedan,model_body_Two Seaters,model_body_Wagon,model_transmission_type_CVT,model_transmission_type_Manual,model_transmission_type_Others,model_drive_Front Wheel Drive,model_drive_Rear Wheel Drive,model_engine_fuel_Electric,model_engine_fuel_Hybrid,model_engine_fuel_Premium,model_engine_fuel_Regular,brands
1,2354.0,49998.0,16960.0,91057.0,140.0,0.94,30143.0,34201.0,5,1558.7301587301588,4,57.910500000000006,102001,8,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,1.0
1,2354.0,136800.0,13670.0,106800.0,140.0,10.0,25982.0,28375.0,5,1526.077097505669,4,57.910500000000006,96011,10,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,1.0
1,2354.0,53800.0,10700.0,147043.0,133.0,5.02,34240.0,34240.0,5,1486.6213151927436,4,70.02250000000001,102001,15,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,1.0
2,2354.0,79800.0,13410.0,139000.0,132.0,5.95,32347.0,32347.0,8,2029.4784580498865,6,79.485,102001,14,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1.0
2,2354.0,82800.0,13040.0,130000.0,132.0,6.34,32054.0,32054.0,8,2029.4784580498865,6,79.485,96011,14,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1.0
2,2354.0,66000.0,13350.0,193000.0,132.0,4.94,35358.0,35358.0,8,2029.4784580498865,6,79.485,101334,14,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1.0
2,2354.0,56800.0,16880.0,83023.0,140.0,2.4,28995.0,32593.0,5,1558.7301587301588,4,57.910500000000006,102001,8,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,1.0
2,2354.0,59800.0,16930.0,128000.0,140.0,2.57,28995.0,32593.0,5,1558.7301587301588,4,57.910500000000006,96011,8,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,1.0
3,2354.0,78800.0,31540.0,78000.0,140.0,0.96,30143.0,34201.0,5,1558.7301587301588,4,57.910500000000006,102001,8,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,1.0
3,2354.0,56800.0,11110.0,128000.0,133.0,5.03,35066.0,35066.0,5,1486.6213151927436,4,70.02250000000001,102001,15,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,1.0
4,2354.0,55500.0,13500.0,152500.0,118.0,4.03,28037.0,28037.0,8,2028.5714285714284,6,79.485,96010,16,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1.0
4,2354.0,129800.0,20130.0,158000.0,132.0,6.44,32823.0,32823.0,8,2029.4784580498865,6,79.485,101334,14,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1.0
5,2354.0,67500.0,13980.0,222777.0,132.0,4.82,33248.0,33248.0,8,2029.4784580498865,6,79.485,101334,15,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1.0
5,2354.0,11000.0,16450.0,178000.0,151.0,0.67,32745.0,32745.0,5,1486.6213151927436,4,70.02250000000001,96010,15,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,1.0
6,2354.0,61800.0,12490.0,136500.0,148.0,4.94,24896.0,24896.0,5,1486.6213151927436,4,70.02250000000001,102001,15,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,1.0
3,4196.0,63000.0,22660.0,59812.0,218.9,2.78,94581.0,104040.0,4,1704.7619047619048,8,71.158,96011,17,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2.0
1,2099.0,50800.0,14090.0,129800.0,1146.0,3.6,36936.0,40630.0,5,1594.5578231292516,6,60.56,101334,17,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,2.0
1,2099.0,55500.0,15020.0,88560.0,114.6,3.69,36936.0,40630.0,5,1594.5578231292516,4,60.56,101334,16,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,2.0
1,2099.0,49800.0,13820.0,129800.0,114.6,3.6,36936.0,40630.0,5,1594.5578231292516,6,60.56,101334,17,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,2.0
3,2099.0,69800.0,14360.0,150000.0,114.6,4.85,36936.0,36936.0,5,1505.0,4,61.0,102001,15,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,2.0
1,2995.0,322800.0,43560.0,40000.0,250.0,5.58,103693.0,158648.0,5,1985.0340136054422,6,89.7045,101334,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,3.0
1,2995.0,418000.0,42740.0,15000.0,250.0,8.28,85402.0,127885.0,5,2078.0045351473923,6,89.7045,96011,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3.0
1,2995.0,445000.0,46930.0,14000.0,250.0,7.96,91898.0,142176.0,5,2078.0045351473923,6,89.7045,101334,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3.0
1,2995.0,456800.0,47290.0,11000.0,250.0,8.02,96809.0,146257.0,5,2078.0045351473923,6,89.7045,96010,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3.0
1,2995.0,420000.0,43910.0,19000.0,250.0,8.02,88769.0,135292.0,5,2078.0045351473923,6,89.7045,101334,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3.0
1,2995.0,468000.0,47190.0,17000.0,250.0,8.47,88855.0,135481.0,5,2078.0045351473923,6,89.7045,102001,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3.0
1,2995.0,392888.0,41230.0,37888.0,250.0,7.76,96369.0,145465.0,5,2078.0045351473923,6,89.7045,102001,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3.0
1,2995.0,415900.0,44070.0,20000.0,250.0,7.94,88769.0,131785.0,5,2078.0045351473923,6,89.7045,102001,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3.0
1,2995.0,385800.0,48280.0,51000.0,250.0,6.29,106469.0,163645.0,5,2078.0045351473923,6,89.7045,101334,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,3.0
1,2995.0,135800.0,22260.0,117000.0,250.0,4.08,63374.0,86074.0,5,1774.6031746031745,4,60.18150000000001,96010,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2.0
1,2995.0,109888.0,22120.0,93000.0,250.0,3.01,61759.0,83167.0,5,1774.6031746031745,4,60.18150000000001,96010,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2.0
1,2995.0,438800.0,44220.0,13000.0,250.0,8.38,89080.0,135976.0,5,2078.0045351473923,6,89.7045,101334,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3.0
1,2995.0,265800.0,33420.0,36500.0,250.0,6.61,65423.0,89762.0,5,1859.8639455782313,4,73.0505,96010,4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,2.0
1,2995.0,279000.0,33950.0,15000.0,250.0,6.66,74002.0,105204.0,5,2489.795918367347,8,85.16250000000001,96011,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2.0
1,2995.0,268800.0,32950.0,24000.0,250.0,6.56,73992.0,105186.0,5,2489.795918367347,8,85.16250000000001,101334,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2.0
1,2995.0,246888.0,39630.0,70902.0,250.0,3.87,119069.0,186325.0,5,2382.766439909297,8,103.3305,101334,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1.5
1,2995.0,218800.0,40390.0,136350.0,250.0,3.65,94903.0,142826.0,5,2335.6009070294785,8,104.8445,96011,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1.5
1,2995.0,298800.0,39150.0,42700.0,260.0,6.32,72518.0,102533.0,5,1858.9569160997733,4,74.94300000000001,97000,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,3.0
1,2995.0,255000.0,36950.0,56000.0,260.0,5.49,73390.0,104102.0,5,1858.9569160997733,4,74.94300000000001,96010,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,3.0
1,2995.0,233800.0,36830.0,72000.0,260.0,4.93,73395.0,104111.0,5,1858.9569160997733,4,74.94300000000001,102001,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,3.0
1,2995.0,263000.0,39510.0,45000.0,260.0,5.33,73390.0,104102.0,5,1858.9569160997733,4,74.94300000000001,102001,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,3.0
1,2995.0,185600.0,32690.0,77042.0,260.0,4.28,66360.0,91448.0,4,4045.0,6,16.0,96011,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2.0
1,2995.0,298888.0,44990.0,59800.0,340.0,4.81,106900.0,164420.0,5,1985.0340136054422,6,89.7045,102001,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,3.0
1,2995.0,486000.0,46890.0,6000.0,340.0,8.52,105660.0,172452.0,5,2078.0045351473923,6,89.7045,101334,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3.0
1,2995.0,369888.0,53540.0,3000.0,243.0,5.36,107770.0,165986.0,4,1849.8866213151928,6,89.7045,96010,5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,3.0
1,2995.0,329800.0,45240.0,50000.0,243.0,5.44,108188.0,166739.0,4,1849.8866213151928,6,89.7045,97000,5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,3.0
1,2995.0,283000.0,42750.0,51200.0,243.0,4.58,112258.0,174065.0,4,1849.8866213151928,6,89.7045,96011,6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,3.0
1,2995.0,275800.0,46990.0,84000.0,243.0,3.98,114281.0,177706.0,4,1849.8866213151928,6,89.7045,101334,6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,3.0
1,2995.0,360000.0,50670.0,97000.0,243.0,5.3,117242.0,183036.0,4,1849.8866213151928,6,89.7045,102001,5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,3.0
1,2995.0,208800.0,35600.0,49000.0,280.0,4.02,88363.0,131054.0,5,2382.766439909297,8,103.3305,102001,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1.5
1,2995.0,520000.0,50221.0,10000.0,3400.0,8.5,109992.0,181983.0,5,2078.0045351473923,6,89.7045,101334,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3.0
1,2995.0,299800.0,44257.0,140000.0,2430.0,4.6,124756.0,196561.0,4,1849.8866213151928,6,89.7045,102001,6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,3.0
2,2995.0,285000.0,48210.0,65800.0,250.0,4.56,87589.0,129661.0,5,4652.0,6,99.92399999999999,96010,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,3.0
2,2995.0,259888.0,41880.0,100000.0,250.0,4.68,86169.0,127105.0,5,4652.0,6,99.92399999999999,102001,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,3.0
2,2995.0,243800.0,38760.0,105200.0,250.0,4.45,94569.0,142225.0,5,4652.0,6,99.92399999999999,96010,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,3.0
2,2995.0,298800.0,50180.0,69000.0,250.0,4.66,87279.0,129103.0,5,4652.0,6,99.92399999999999,97000,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,3.0
2,2995.0,125000.0,25170.0,137200.0,250.0,2.41,86930.0,128474.0,5,1764.625850340136,6,82.1345,97000,8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,2.0
2,2995.0,365888.0,49040.0,25000.0,250.0,5.96,97408.0,147335.0,5,2078.0045351473923,6,89.7045,96011,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,3.0
2,2995.0,328800.0,41710.0,54000.0,250.0,6.21,93187.0,139737.0,5,2078.0045351473923,6,89.7045,102001,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,3.0
2,2995.0,222777.0,35690.0,49700.0,250.0,4.77,73631.0,104536.0,5,2269.387755102041,6,85.16250000000001,102001,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2.0
2,2995.0,218999.0,35170.0,96000.0,250.0,4.72,74319.0,105775.0,5,2269.387755102041,6,85.16250000000001,101334,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2.0
2,2995.0,268800.0,32700.0,68398.0,250.0,6.6,74309.0,105757.0,5,2489.795918367347,8,85.16250000000001,97000,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2.0
2,2995.0,162777.0,29670.0,82500.0,250.0,2.92,100239.0,152431.0,5,2335.6009070294785,8,104.8445,102001,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1.5
2,2995.0,262900.0,33240.0,13000.0,250.0,6.36,72743.0,102938.0,5,1859.8639455782313,4,73.0505,101334,4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,2.0
2,2995.0,253800.0,44210.0,46460.0,250.0,3.64,118428.0,185171.0,5,2335.6009070294785,8,104.8445,96011,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1.5
2,2995.0,314800.0,40000.0,45100.0,250.0,5.52,119595.0,187271.0,5,2382.766439909297,8,103.3305,101334,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1.5
2,2995.0,275800.0,39800.0,58000.0,250.0,4.58,119069.0,186325.0,5,2382.766439909297,8,103.3305,96011,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1.5
2,2995.0,255800.0,41980.0,33000.0,250.0,4.58,85852.0,126534.0,5,2382.766439909297,8,103.3305,101334,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1.5
